unit,cycle,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,HS
94,91,518.67,643.02,1588.74,1413.08,14.62,21.61,552.74,2388.14,9050.53,1.3,47.72,520.6,2388.12,8125.33,8.4666,0.03,392,2388,100.0,38.55,23.2224,2
94,92,518.67,643.17,1598.93,1407.0,14.62,21.61,553.77,2388.17,9048.8,1.3,47.66,520.88,2388.11,8128.81,8.4393,0.03,393,2388,100.0,38.89,23.2898,2
94,93,518.67,642.61,1588.34,1401.37,14.62,21.61,552.84,2388.15,9046.68,1.3,47.52,521.17,2388.19,8126.92,8.4489,0.03,394,2388,100.0,38.73,23.1659,2
94,94,518.67,642.35,1580.61,1407.06,14.62,21.61,553.44,2388.09,9050.09,1.3,47.36,521.55,2388.09,8129.85,8.4638,0.03,394,2388,100.0,38.9,23.2161,2
94,95,518.67,642.45,1593.18,1411.34,14.62,21.61,553.34,2388.16,9048.13,1.3,47.61,521.56,2388.06,8132.4,8.4368,0.03,394,2388,100.0,38.88,23.317,2
94,96,518.67,642.39,1588.3,1415.27,14.62,21.61,553.05,2388.19,9050.82,1.3,47.61,521.22,2388.14,8129.29,8.4672,0.03,392,2388,100.0,38.8,23.3536,2
94,97,518.67,642.45,1589.29,1409.33,14.62,21.61,553.2,2388.14,9049.74,1.3,47.69,520.95,2388.18,8125.72,8.4671,0.03,392,2388,100.0,38.83,23.1886,2
94,98,518.67,642.94,1584.67,1413.28,14.62,21.61,553.46,2388.1,9046.41,1.3,47.68,521.0,2388.11,8127.26,8.4424,0.03,393,2388,100.0,38.68,23.2785,2
94,99,518.67,642.62,1584.25,1404.38,14.62,21.61,553.08,2388.17,9051.11,1.3,47.63,521.34,2388.09,8133.23,8.427,0.03,394,2388,100.0,38.77,23.2255,2
94,100,518.67,642.48,1593.86,1409.6,14.62,21.61,553.41,2388.1,9045.81,1.3,47.42,521.33,2388.15,8131.81,8.4513,0.03,394,2388,100.0,38.89,23.2332,2
94,101,518.67,643.41,1592.44,1406.37,14.62,21.61,552.35,2388.17,9055.75,1.3,47.61,521.19,2388.15,8128.44,8.4314,0.03,394,2388,100.0,38.88,23.156,2
94,102,518.67,642.3,1596.17,1412.3,14.62,21.61,553.21,2388.21,9045.45,1.3,47.58,521.19,2388.15,8129.03,8.446,0.03,394,2388,100.0,38.7,23.2154,2
94,103,518.67,642.75,1590.12,1415.68,14.62,21.61,552.64,2388.13,9044.54,1.3,47.51,521.32,2388.14,8130.41,8.4371,0.03,394,2388,100.0,38.73,23.3245,2
94,104,518.67,643.01,1592.07,1405.21,14.62,21.61,552.6,2388.12,9048.93,1.3,47.63,520.98,2388.12,8132.8,8.44,0.03,393,2388,100.0,38.73,23.3792,2
94,105,518.67,642.72,1590.59,1409.61,14.62,21.61,552.77,2388.09,9053.88,1.3,47.67,520.89,2388.11,8131.84,8.4145,0.03,393,2388,100.0,38.65,23.2495,2
94,106,518.67,642.98,1590.5,1413.87,14.62,21.61,553.45,2388.13,9055.53,1.3,47.44,520.63,2388.1,8130.49,8.467,0.03,394,2388,100.0,38.7,23.198,2
94,107,518.67,642.57,1584.31,1410.41,14.62,21.61,553.81,2388.12,9051.79,1.3,47.47,520.99,2388.13,8136.77,8.4604,0.03,393,2388,100.0,38.97,23.3504,2
94,108,518.67,642.78,1594.67,1410.93,14.62,21.61,553.55,2388.15,9046.3,1.3,47.47,521.01,2388.09,8134.86,8.4829,0.03,393,2388,100.0,38.77,23.2628,2
94,109,518.67,642.83,1587.29,1414.48,14.62,21.61,553.41,2388.11,9051.94,1.3,47.63,520.73,2388.14,8135.47,8.4382,0.03,394,2388,100.0,38.77,23.1968,2
94,110,518.67,642.84,1594.48,1409.66,14.62,21.61,553.72,2388.18,9058.44,1.3,47.48,521.13,2388.14,8134.4,8.4679,0.03,393,2388,100.0,38.87,23.297,2
94,111,518.67,642.74,1591.81,1406.25,14.62,21.61,553.29,2388.12,9051.14,1.3,47.42,521.31,2388.14,8128.2,8.4548,0.03,394,2388,100.0,38.78,23.1953,2
94,112,518.67,642.59,1595.07,1405.28,14.62,21.61,552.91,2388.16,9046.97,1.3,47.79,520.99,2388.13,8136.03,8.438,0.03,393,2388,100.0,38.74,23.3163,2
94,113,518.67,642.85,1591.59,1414.32,14.62,21.61,552.97,2388.14,9047.14,1.3,47.69,521.42,2388.14,8126.75,8.4151,0.03,393,2388,100.0,38.88,23.214,2
94,114,518.67,642.9,1589.83,1411.58,14.62,21.61,553.38,2388.13,9049.66,1.3,47.66,521.46,2388.11,8133.57,8.4736,0.03,394,2388,100.0,38.61,23.2935,2
94,115,518.67,642.67,1595.45,1408.64,14.62,21.61,553.88,2388.14,9052.31,1.3,47.68,521.38,2388.11,8130.67,8.4313,0.03,392,2388,100.0,38.76,23.2402,2
94,116,518.67,643.16,1592.57,1412.85,14.62,21.61,552.64,2388.12,9049.28,1.3,47.43,521.16,2388.1,8131.04,8.4603,0.03,394,2388,100.0,38.76,23.322,2
94,117,518.67,642.51,1587.45,1403.49,14.62,21.61,553.74,2388.06,9056.57,1.3,47.77,521.1,2388.12,8131.62,8.463,0.03,395,2388,100.0,38.74,23.3025,2
94,118,518.67,642.02,1592.15,1416.12,14.62,21.61,553.27,2388.17,9046.29,1.3,47.5,521.22,2388.09,8134.54,8.458,0.03,393,2388,100.0,38.74,23.2835,2
94,119,518.67,642.98,1586.89,1409.34,14.62,21.61,553.05,2388.17,9048.54,1.3,47.57,521.67,2388.12,8131.33,8.4507,0.03,395,2388,100.0,38.98,23.3091,2
94,120,518.67,642.44,1589.58,1406.43,14.62,21.61,553.52,2388.15,9057.51,1.3,47.66,521.24,2388.06,8132.66,8.4364,0.03,395,2388,100.0,38.99,23.2353,2
94,121,518.67,642.85,1583.13,1403.25,14.62,21.61,553.49,2388.1,9053.05,1.3,47.67,520.89,2388.12,8130.5,8.4667,0.03,394,2388,100.0,38.68,23.2902,2
94,122,518.67,643.23,1597.79,1416.97,14.62,21.61,553.22,2388.14,9055.91,1.3,47.69,520.99,2388.13,8132.55,8.4567,0.03,393,2388,100.0,39.0,23.3536,2
94,123,518.67,642.41,1591.15,1416.14,14.62,21.61,552.88,2388.16,9056.3,1.3,47.51,521.09,2388.1,8135.95,8.4127,0.03,392,2388,100.0,38.93,23.2002,2
94,124,518.67,642.92,1591.95,1415.12,14.62,21.61,553.02,2388.15,9053.81,1.3,47.69,521.61,2388.17,8130.94,8.4843,0.03,395,2388,100.0,38.7,23.2506,2
94,125,518.67,643.15,1586.35,1410.09,14.62,21.61,553.57,2388.15,9045.81,1.3,47.64,521.35,2388.16,8133.91,8.4208,0.03,393,2388,100.0,38.83,23.3286,2
94,126,518.67,642.91,1591.1,1412.47,14.62,21.61,552.91,2388.13,9049.29,1.3,47.51,521.6,2388.17,8136.16,8.4591,0.03,394,2388,100.0,38.81,23.1779,2
94,127,518.67,642.65,1585.75,1406.46,14.62,21.61,553.1,2388.14,9053.02,1.3,47.74,521.2,2388.15,8137.02,8.4349,0.03,393,2388,100.0,38.68,23.2988,2
94,128,518.67,642.5,1591.06,1408.89,14.62,21.61,552.58,2388.09,9049.79,1.3,47.58,521.41,2388.16,8133.15,8.423,0.03,394,2388,100.0,38.74,23.2247,2
94,129,518.67,643.55,1590.3,1411.59,14.62,21.61,553.38,2388.11,9059.88,1.3,47.67,521.29,2388.08,8134.28,8.4483,0.03,393,2388,100.0,38.79,23.3333,2
94,130,518.67,642.57,1594.11,1410.62,14.62,21.61,552.87,2388.13,9053.57,1.3,47.64,521.58,2388.18,8129.18,8.4538,0.03,394,2388,100.0,38.9,23.3544,2
94,131,518.67,642.67,1580.9,1416.68,14.62,21.61,553.64,2388.16,9053.79,1.3,47.47,520.94,2388.09,8129.38,8.4438,0.03,394,2388,100.0,38.66,23.3321,2
94,132,518.67,642.45,1590.95,1411.34,14.62,21.61,553.21,2388.13,9053.26,1.3,47.79,520.87,2388.11,8135.55,8.46,0.03,393,2388,100.0,38.81,23.2689,2
94,133,518.67,642.81,1595.73,1411.56,14.62,21.61,553.42,2388.15,9048.07,1.3,47.6,520.76,2388.15,8136.7,8.4489,0.03,392,2388,100.0,38.73,23.1438,2
94,134,518.67,642.32,1590.0,1410.88,14.62,21.61,553.72,2388.11,9050.16,1.3,47.69,521.52,2388.15,8135.61,8.4498,0.03,394,2388,100.0,38.84,23.2227,2
94,135,518.67,643.19,1587.11,1410.13,14.62,21.61,552.82,2388.16,9051.77,1.3,47.71,521.32,2388.14,8129.45,8.4293,0.03,393,2388,100.0,38.84,23.263,2
94,136,518.67,642.56,1591.75,1413.54,14.62,21.61,553.16,2388.14,9056.28,1.3,47.58,521.03,2388.12,8133.34,8.432,0.03,393,2388,100.0,38.56,23.3326,2
94,137,518.67,643.21,1594.03,1410.03,14.62,21.61,552.73,2388.12,9061.33,1.3,47.77,521.47,2388.14,8131.56,8.4374,0.03,393,2388,100.0,38.82,23.2623,2
94,138,518.67,643.06,1590.7,1412.53,14.62,21.61,552.85,2388.11,9053.99,1.3,47.59,521.14,2388.16,8139.13,8.4453,0.03,394,2388,100.0,38.81,23.2599,2
94,139,518.67,643.23,1597.15,1414.69,14.62,21.61,552.22,2388.19,9060.39,1.3,47.59,520.94,2388.14,8130.34,8.4494,0.03,390,2388,100.0,38.94,23.3243,2
94,140,518.67,641.73,1596.86,1409.91,14.62,21.61,552.92,2388.12,9064.72,1.3,47.48,520.68,2388.14,8130.88,8.4821,0.03,396,2388,100.0,38.82,23.2397,2
94,141,518.67,642.72,1592.46,1416.77,14.62,21.61,553.44,2388.13,9051.89,1.3,47.52,521.09,2388.05,8135.53,8.426,0.03,392,2388,100.0,38.61,23.2964,2
94,142,518.67,642.67,1586.41,1407.93,14.62,21.61,553.31,2388.14,9059.95,1.3,47.86,521.07,2388.13,8138.63,8.4557,0.03,393,2388,100.0,38.81,23.2763,2
94,143,518.67,642.44,1599.0,1417.13,14.62,21.61,553.34,2388.12,9048.8,1.3,47.5,521.29,2388.16,8131.45,8.4345,0.03,393,2388,100.0,39.05,23.3201,2
94,144,518.67,642.17,1591.94,1404.46,14.62,21.61,552.25,2388.11,9049.83,1.3,47.62,520.78,2388.1,8135.0,8.4335,0.03,393,2388,100.0,38.72,23.23,2
94,145,518.67,642.35,1590.35,1412.84,14.62,21.61,552.12,2388.12,9062.17,1.3,47.5,521.38,2388.12,8134.13,8.4633,0.03,393,2388,100.0,38.76,23.2382,2
94,146,518.67,642.63,1598.11,1410.4,14.62,21.61,552.51,2388.18,9059.44,1.3,47.61,521.16,2388.09,8136.68,8.4274,0.03,393,2388,100.0,38.84,23.3332,2
94,147,518.67,642.42,1593.4,1411.18,14.62,21.61,552.39,2388.11,9062.58,1.3,47.57,521.29,2388.17,8143.46,8.4603,0.03,393,2388,100.0,38.74,23.4441,2
94,148,518.67,642.84,1594.03,1410.75,14.62,21.61,553.37,2388.13,9052.36,1.3,47.62,521.66,2388.09,8138.85,8.4468,0.03,393,2388,100.0,38.91,23.2185,2
94,149,518.67,642.45,1598.95,1415.95,14.62,21.61,553.09,2388.14,9059.18,1.3,47.57,520.88,2388.15,8139.33,8.4487,0.03,394,2388,100.0,38.82,23.2164,2
94,150,518.67,642.75,1593.56,1408.2,14.62,21.61,553.24,2388.13,9052.98,1.3,47.56,521.71,2388.11,8140.81,8.45,0.03,393,2388,100.0,38.74,23.3317,2
94,151,518.67,642.59,1592.56,1416.94,14.62,21.61,552.68,2388.09,9061.09,1.3,47.68,521.38,2388.09,8140.7,8.4202,0.03,395,2388,100.0,38.82,23.2799,2
94,152,518.67,642.93,1589.88,1413.26,14.62,21.61,552.71,2388.13,9058.98,1.3,47.56,520.92,2388.14,8138.82,8.422,0.03,393,2388,100.0,38.69,23.2357,2
94,153,518.67,642.85,1593.27,1414.42,14.62,21.61,553.83,2388.14,9068.51,1.3,47.77,520.77,2388.11,8136.69,8.4342,0.03,392,2388,100.0,38.81,23.2957,2
94,154,518.67,642.44,1591.63,1418.53,14.62,21.61,553.09,2388.15,9061.51,1.3,47.54,520.93,2388.2,8137.7,8.4744,0.03,394,2388,100.0,38.53,23.2545,2
94,155,518.67,642.38,1592.44,1413.67,14.62,21.61,553.19,2388.09,9062.4,1.3,47.66,520.49,2388.14,8143.08,8.4665,0.03,392,2388,100.0,38.79,23.2408,2
94,156,518.67,642.9,1601.2,1412.75,14.62,21.61,552.67,2388.19,9060.59,1.3,47.73,521.42,2388.13,8140.93,8.4586,0.03,394,2388,100.0,38.9,23.1997,2
94,157,518.67,642.65,1590.15,1420.37,14.62,21.61,553.22,2388.18,9058.17,1.3,47.84,521.19,2388.07,8134.63,8.4594,0.03,394,2388,100.0,38.8,23.255,2
94,158,518.67,643.2,1595.31,1416.42,14.62,21.61,553.34,2388.1,9065.32,1.3,47.53,521.07,2388.11,8138.35,8.4544,0.03,396,2388,100.0,38.89,23.2269,2
94,159,518.67,643.25,1589.47,1414.37,14.62,21.61,552.45,2388.12,9064.25,1.3,47.76,520.63,2388.19,8143.18,8.4334,0.03,392,2388,100.0,38.79,23.2741,2
94,160,518.67,642.52,1595.3,1409.13,14.62,21.61,552.7,2388.23,9061.27,1.3,47.76,520.96,2388.18,8141.72,8.479,0.03,392,2388,100.0,38.69,23.3786,2
94,161,518.67,642.63,1593.2,1410.92,14.62,21.61,553.19,2388.1,9062.23,1.3,47.65,521.13,2388.12,8137.17,8.4249,0.03,394,2388,100.0,38.83,23.1902,2
94,162,518.67,642.87,1595.59,1407.98,14.62,21.61,553.57,2388.14,9061.93,1.3,47.75,520.66,2388.1,8132.77,8.4781,0.03,393,2388,100.0,38.72,23.2038,2
94,163,518.67,642.6,1596.48,1414.23,14.62,21.61,552.71,2388.16,9067.05,1.3,47.67,521.2,2388.11,8139.76,8.4762,0.03,394,2388,100.0,38.75,23.2624,2
94,164,518.67,642.99,1593.48,1414.22,14.62,21.61,553.05,2388.13,9064.02,1.3,47.64,520.83,2388.12,8137.88,8.4391,0.03,394,2388,100.0,38.74,23.303,2
94,165,518.67,642.18,1594.36,1412.69,14.62,21.61,552.91,2388.12,9063.37,1.3,47.66,521.29,2388.16,8142.02,8.4472,0.03,394,2388,100.0,38.78,23.2438,2
94,166,518.67,643.11,1592.6,1408.37,14.62,21.61,553.23,2388.11,9066.37,1.3,47.82,520.79,2388.16,8143.89,8.4759,0.03,395,2388,100.0,38.57,23.2628,2
94,167,518.67,643.04,1582.75,1408.09,14.62,21.61,553.19,2388.12,9060.21,1.3,47.65,521.44,2388.15,8143.17,8.4305,0.03,393,2388,100.0,38.57,23.269,2
94,168,518.67,642.73,1591.14,1417.3,14.62,21.61,553.52,2388.17,9063.41,1.3,47.64,520.91,2388.11,8136.26,8.4807,0.03,394,2388,100.0,38.73,23.2685,2
94,169,518.67,643.12,1589.21,1415.41,14.62,21.61,553.03,2388.17,9063.9,1.3,47.8,521.23,2388.07,8144.94,8.4711,0.03,394,2388,100.0,38.85,23.2407,2
94,170,518.67,642.58,1592.17,1416.05,14.62,21.61,552.98,2388.09,9062.84,1.3,47.7,521.13,2388.1,8139.71,8.5019,0.03,393,2388,100.0,38.79,23.2668,2
94,171,518.67,642.79,1597.39,1414.62,14.62,21.61,552.41,2388.09,9069.88,1.3,47.67,521.48,2388.12,8144.51,8.4664,0.03,393,2388,100.0,38.41,23.2027,2
94,172,518.67,643.03,1588.47,1412.49,14.62,21.61,553.3,2388.14,9065.71,1.3,47.68,521.25,2388.15,8148.58,8.4949,0.03,392,2388,100.0,38.88,23.3669,2
94,173,518.67,642.45,1594.29,1411.47,14.62,21.61,552.57,2388.1,9065.15,1.3,47.64,520.86,2388.11,8140.25,8.4536,0.03,396,2388,100.0,38.59,23.2508,2
94,174,518.67,643.08,1597.44,1413.23,14.62,21.61,553.05,2388.09,9066.25,1.3,47.71,521.0,2388.14,8152.73,8.4537,0.03,395,2388,100.0,38.84,23.1996,2
94,175,518.67,642.77,1595.02,1420.07,14.62,21.61,552.82,2388.15,9070.46,1.3,47.8,520.82,2388.14,8147.59,8.4666,0.03,395,2388,100.0,38.89,23.2765,2
94,176,518.67,642.86,1595.07,1413.06,14.62,21.61,552.68,2388.11,9065.72,1.3,47.58,521.59,2388.15,8145.54,8.4936,0.03,394,2388,100.0,38.72,23.2015,2
94,177,518.67,643.07,1592.29,1410.45,14.62,21.61,553.43,2388.13,9070.18,1.3,47.6,521.53,2388.11,8141.49,8.453,0.03,394,2388,100.0,38.75,23.1948,2
94,178,518.67,643.0,1590.44,1418.9,14.62,21.61,552.53,2388.17,9062.92,1.3,47.59,521.05,2388.13,8138.91,8.4722,0.03,394,2388,100.0,38.77,23.3261,2
94,179,518.67,642.52,1593.37,1416.53,14.62,21.61,553.18,2388.1,9065.83,1.3,47.59,521.08,2388.08,8143.84,8.464,0.03,394,2388,100.0,38.68,23.2253,2
94,180,518.67,643.04,1595.83,1413.52,14.62,21.61,553.02,2388.08,9059.06,1.3,47.71,520.91,2388.1,8154.44,8.4469,0.03,394,2388,100.0,38.85,23.2584,2
94,181,518.67,643.24,1600.92,1419.52,14.62,21.61,552.86,2388.14,9068.09,1.3,47.61,520.82,2388.09,8144.92,8.5103,0.03,394,2388,100.0,38.69,23.2264,2
94,182,518.67,642.75,1592.73,1413.72,14.62,21.61,553.6,2388.12,9068.98,1.3,47.63,520.85,2388.11,8147.96,8.4673,0.03,394,2388,100.0,38.65,23.3302,2
94,183,518.67,643.23,1589.14,1409.72,14.62,21.61,552.56,2388.14,9070.54,1.3,47.76,520.88,2388.12,8149.16,8.4787,0.03,395,2388,100.0,38.75,23.2786,2
94,184,518.67,642.94,1592.14,1407.31,14.62,21.61,553.31,2388.05,9067.52,1.3,47.78,520.73,2388.08,8147.81,8.4517,0.03,394,2388,100.0,38.87,23.1831,2
94,185,518.67,642.47,1592.23,1414.35,14.62,21.61,552.8,2388.1,9070.92,1.3,47.69,521.12,2388.1,8150.93,8.5142,0.03,394,2388,100.0,38.73,23.2634,2
94,186,518.67,643.26,1591.53,1423.63,14.62,21.61,552.65,2388.13,9071.7,1.3,47.6,521.08,2388.15,8148.48,8.4586,0.03,394,2388,100.0,38.83,23.2577,2
94,187,518.67,642.97,1590.03,1419.04,14.62,21.61,553.34,2388.12,9076.63,1.3,47.72,520.83,2388.1,8144.2,8.451,0.03,394,2388,100.0,38.68,23.2808,2
94,188,518.67,643.23,1592.59,1415.33,14.62,21.61,553.08,2388.17,9081.09,1.3,47.89,520.51,2388.11,8152.12,8.4764,0.03,394,2388,100.0,38.83,23.2111,2
94,189,518.67,643.0,1590.41,1412.95,14.62,21.61,552.82,2388.11,9083.02,1.3,47.87,520.6,2388.14,8153.54,8.4184,0.03,393,2388,100.0,38.72,23.1447,2
94,190,518.67,642.19,1587.37,1411.76,14.62,21.61,552.51,2388.11,9079.34,1.3,47.7,520.75,2388.06,8153.05,8.4705,0.03,395,2388,100.0,38.75,23.1987,2
94,191,518.67,642.38,1584.46,1415.32,14.62,21.61,552.71,2388.18,9081.76,1.3,47.83,520.72,2388.1,8154.84,8.4531,0.03,396,2388,100.0,38.74,23.2195,2
94,192,518.67,642.88,1589.55,1417.38,14.62,21.61,553.15,2388.13,9077.03,1.3,47.84,521.17,2388.15,8149.17,8.4855,0.03,396,2388,100.0,38.78,23.2646,2
94,193,518.67,643.14,1585.94,1410.26,14.62,21.61,552.93,2388.1,9078.85,1.3,47.8,520.96,2388.12,8154.22,8.5017,0.03,394,2388,100.0,38.76,23.2833,2
94,194,518.67,642.93,1597.72,1420.12,14.62,21.61,551.77,2388.18,9069.48,1.3,47.72,521.16,2388.15,8146.92,8.4466,0.03,397,2388,100.0,38.63,23.2574,2
94,195,518.67,642.84,1596.98,1420.15,14.62,21.61,552.82,2388.09,9073.12,1.3,47.62,520.78,2388.14,8151.74,8.499,0.03,395,2388,100.0,38.6,23.1526,2
94,196,518.67,642.99,1592.74,1416.51,14.62,21.61,552.63,2388.13,9085.95,1.3,47.83,521.21,2388.12,8156.55,8.4391,0.03,395,2388,100.0,38.65,23.2994,2
94,197,518.67,642.85,1600.25,1410.05,14.62,21.61,552.6,2388.14,9077.84,1.3,47.7,520.99,2388.17,8155.23,8.4704,0.03,392,2388,100.0,38.66,23.1685,2
94,198,518.67,643.24,1598.94,1404.79,14.62,21.61,553.47,2388.15,9076.93,1.3,47.64,520.3,2388.12,8154.58,8.4748,0.03,395,2388,100.0,38.66,23.2911,2
94,199,518.67,642.6,1601.14,1417.95,14.62,21.61,553.16,2388.15,9077.97,1.3,47.92,521.18,2388.11,8153.57,8.4456,0.03,394,2388,100.0,38.51,23.1574,2
94,200,518.67,643.11,1591.13,1417.05,14.62,21.61,553.02,2388.09,9084.1,1.3,47.9,521.01,2388.12,8158.4,8.4467,0.03,395,2388,100.0,38.76,23.2419,2
94,201,518.67,642.74,1587.69,1420.93,14.62,21.61,552.83,2388.16,9081.32,1.3,47.68,520.24,2388.17,8154.71,8.4942,0.03,394,2388,100.0,38.81,23.2242,2
94,202,518.67,643.06,1602.52,1418.36,14.62,21.61,552.17,2388.15,9083.21,1.3,47.72,520.47,2388.15,8158.71,8.4559,0.03,395,2388,100.0,38.69,23.2895,2
94,203,518.67,643.09,1594.55,1418.27,14.62,21.61,552.89,2388.1,9083.36,1.3,47.85,520.68,2388.09,8161.13,8.5031,0.03,395,2388,100.0,38.6,23.0708,2
94,204,518.67,643.03,1587.06,1411.34,14.62,21.61,553.24,2388.19,9079.79,1.3,47.88,520.58,2388.13,8155.0,8.4495,0.03,394,2388,100.0,38.67,23.2738,2
94,205,518.67,642.89,1586.84,1417.06,14.62,21.61,552.82,2388.12,9081.96,1.3,47.74,520.93,2388.14,8156.77,8.4937,0.03,396,2388,100.0,38.53,23.2235,2
94,206,518.67,642.91,1591.81,1414.29,14.62,21.61,552.83,2388.17,9087.11,1.3,47.85,520.66,2388.11,8155.63,8.476,0.03,393,2388,100.0,38.65,23.1633,2
94,207,518.67,643.65,1594.19,1419.36,14.62,21.61,552.55,2388.18,9087.64,1.3,47.62,520.85,2388.18,8162.36,8.476,0.03,396,2388,100.0,38.64,23.0937,2
94,208,518.67,643.27,1589.98,1417.88,14.62,21.61,552.23,2388.12,9087.59,1.3,47.59,520.97,2388.17,8163.76,8.4772,0.03,393,2388,100.0,38.51,23.0869,2
94,209,518.67,643.47,1593.77,1422.5,14.62,21.61,553.12,2388.1,9081.42,1.3,47.6,521.29,2388.1,8152.2,8.4547,0.03,395,2388,100.0,38.78,23.2365,2
94,210,518.67,643.34,1595.2,1417.06,14.62,21.61,552.1,2388.17,9096.89,1.3,47.74,520.95,2388.15,8161.91,8.4682,0.03,395,2388,100.0,38.73,23.1642,2
94,211,518.67,642.97,1601.66,1418.08,14.62,21.61,551.75,2388.13,9087.55,1.3,47.99,520.89,2388.13,8162.99,8.4809,0.03,394,2388,100.0,38.79,23.2682,2
94,212,518.67,642.9,1590.8,1417.47,14.62,21.61,551.88,2388.17,9087.02,1.3,47.77,520.59,2388.12,8162.68,8.4784,0.03,396,2388,100.0,38.69,23.1824,2
94,213,518.67,643.22,1595.42,1423.57,14.62,21.61,552.15,2388.16,9088.72,1.3,47.84,520.56,2388.14,8165.66,8.4171,0.03,393,2388,100.0,38.7,23.1923,2
94,214,518.67,642.16,1593.01,1422.71,14.62,21.61,551.89,2388.13,9085.22,1.3,47.88,520.61,2388.17,8162.82,8.5024,0.03,396,2388,100.0,38.54,23.224,2
94,215,518.67,643.23,1599.87,1416.34,14.62,21.61,552.68,2388.13,9092.2,1.3,47.81,520.66,2388.15,8164.01,8.4784,0.03,395,2388,100.0,38.74,23.2058,2
94,216,518.67,642.69,1599.43,1413.25,14.62,21.61,552.8,2388.15,9095.81,1.3,47.7,521.06,2388.11,8163.88,8.4495,0.03,396,2388,100.0,38.5,23.1336,2
94,217,518.67,643.19,1604.92,1420.03,14.62,21.61,552.4,2388.09,9092.75,1.3,47.8,520.75,2388.12,8165.16,8.4856,0.03,394,2388,100.0,38.51,23.1182,2
94,218,518.67,643.42,1602.05,1409.85,14.62,21.61,552.97,2388.05,9096.86,1.3,47.7,520.44,2388.14,8165.68,8.465,0.03,396,2388,100.0,38.76,23.2601,2
94,219,518.67,643.12,1596.07,1415.62,14.62,21.61,552.16,2388.12,9099.88,1.3,47.77,520.33,2388.12,8173.58,8.5219,0.03,393,2388,100.0,38.55,23.1172,2
94,220,518.67,642.8,1591.17,1421.27,14.62,21.61,552.52,2388.16,9095.01,1.3,47.93,520.26,2388.22,8170.13,8.519,0.03,395,2388,100.0,38.66,23.1685,2
94,221,518.67,643.29,1596.49,1418.78,14.62,21.61,552.33,2388.1,9091.97,1.3,47.64,520.54,2388.14,8167.76,8.4748,0.03,394,2388,100.0,38.69,23.1717,2
94,222,518.67,643.33,1601.79,1424.33,14.62,21.61,552.55,2388.15,9109.65,1.3,47.86,520.87,2388.11,8177.08,8.4413,0.03,394,2388,100.0,38.57,23.2284,2
94,223,518.67,643.1,1606.01,1424.49,14.62,21.61,551.98,2388.16,9100.1,1.3,47.95,520.62,2388.14,8171.96,8.4876,0.03,396,2388,100.0,38.52,23.1702,2
94,224,518.67,643.38,1597.15,1419.26,14.62,21.61,552.46,2388.13,9100.79,1.3,47.9,520.83,2388.17,8174.04,8.4912,0.03,395,2388,100.0,38.58,23.0794,2
94,225,518.67,643.06,1593.44,1426.88,14.62,21.61,552.09,2388.13,9102.42,1.3,47.84,521.0,2388.08,8171.58,8.5007,0.03,394,2388,100.0,38.46,23.2041,2
94,226,518.67,643.1,1597.14,1416.53,14.62,21.61,552.48,2388.14,9099.98,1.3,47.83,520.96,2388.17,8170.75,8.5199,0.03,395,2388,100.0,38.6,23.2338,2
94,227,518.67,643.29,1592.75,1421.59,14.62,21.61,552.31,2388.12,9107.01,1.3,47.78,520.25,2388.15,8170.67,8.4798,0.03,396,2388,100.0,38.48,23.1289,2
94,228,518.67,643.36,1600.8,1425.77,14.62,21.61,552.21,2388.17,9103.83,1.3,47.99,520.6,2388.1,8178.58,8.4685,0.03,396,2388,100.0,38.61,23.2294,2
94,229,518.67,642.79,1601.49,1423.53,14.62,21.61,552.43,2388.11,9113.04,1.3,47.94,520.21,2388.1,8180.59,8.4736,0.03,395,2388,100.0,38.46,23.1739,2
94,230,518.67,642.98,1602.56,1414.09,14.62,21.61,552.47,2388.15,9105.83,1.3,47.91,521.02,2388.15,8176.52,8.4939,0.03,394,2388,100.0,38.56,23.2648,2
94,231,518.67,642.78,1594.89,1430.41,14.62,21.61,552.42,2388.07,9110.49,1.3,47.73,520.64,2388.14,8178.86,8.5181,0.03,396,2388,100.0,38.57,23.1292,2
94,232,518.67,643.57,1597.56,1408.06,14.62,21.61,552.58,2388.13,9114.73,1.3,47.94,520.41,2388.18,8180.96,8.4725,0.03,395,2388,100.0,38.62,23.0843,2
94,233,518.67,643.11,1601.31,1424.44,14.62,21.61,553.16,2388.17,9110.5,1.3,48.06,520.05,2388.12,8185.98,8.5068,0.03,395,2388,100.0,38.43,23.2232,2
94,234,518.67,643.32,1597.76,1429.23,14.62,21.61,552.25,2388.11,9109.87,1.3,48.0,520.94,2388.07,8187.21,8.5164,0.03,394,2388,100.0,38.57,23.1905,2
94,235,518.67,642.99,1598.11,1426.15,14.62,21.61,552.2,2388.16,9110.05,1.3,48.11,520.39,2388.17,8184.75,8.4818,0.03,397,2388,100.0,38.63,23.1621,2
94,236,518.67,643.47,1603.24,1426.19,14.62,21.61,551.63,2388.15,9117.53,1.3,48.06,520.34,2388.16,8184.56,8.481,0.03,396,2388,100.0,38.61,23.2129,2
